period,strategy,construction,start,end,months,cagr,market_cagr,excess_cagr,ann_mean,ann_vol,sharpe_rf,max_dd,market_max_dd,information_ratio,monthly_win_rate,hac_t_excess,bootstrap_lo,bootstrap_hi,bootstrap_prob_positive,cumulative
recent,Momentum,size_balanced,2020-01,2026-06,78,0.09404418337305565,0.09277422286130355,0.0012699605117520996,0.10571538461538461,0.17698265391053097,0.44514215274406416,-0.3079617699364131,-0.2892664201632361,0.0782020550639421,0.5,0.1988558875660706,-0.039963076923076934,0.04669326923076919,0.5954,0.7936041483012284
recent,Value+Momentum,size_balanced,2020-01,2026-06,78,0.11123075781912273,0.09277422286130355,0.018456534957819182,0.11875384615384613,0.16073796843155788,0.5723338062757583,-0.24993564273895064,-0.2892664201632361,0.3819596280189842,0.5384615384615384,1.1005342447152286,-0.017217788461538465,0.04827740384615383,0.8442,0.9848498070767804
recent,Value+Profitability,size_balanced,2020-01,2026-06,78,0.0889070625104107,0.09277422286130355,-0.003867160350892851,0.09773846153846154,0.1570452118863341,0.4505547338591966,-0.2739801498930866,-0.2892664201632361,-0.08543958949534243,0.5384615384615384,-0.24554532198918153,-0.039688653846153846,0.025238749999999994,0.449,0.7395635330763208
recent,Profitability+Momentum,size_balanced,2020-01,2026-06,78,0.07268774126314947,0.09277422286130355,-0.02008648159815407,0.08469999999999997,0.16969403539709535,0.33948404249262915,-0.3083926582130653,-0.2892664201632361,-0.42359604947365254,0.4358974358974359,-1.1060510000713022,-0.03943894230769232,0.007279230769230737,0.0902,0.5778894186875478
recent,Value+Profitability+Momentum,size_balanced,2020-01,2026-06,78,0.09120946223236559,0.09277422286130355,-0.0015647606289379556,0.10039743589743588,0.16037565249396463,0.45798128552973943,-0.277516934479497,-0.2892664201632361,-0.024400874140177175,0.5256410256410257,-0.07858062603245675,-0.02056711538461539,0.01846448717948717,0.4736,0.7636110085207135
recent,Market,big_only,2020-01,2026-06,78,0.09277422286130355,0.09277422286130355,0.0,0.1011846153846154,0.15665611766158127,0.4736285186631013,-0.2892664201632361,-0.2892664201632361,,0.0,,0.0,0.0,0.0,0.7801142347852061
recent,Value,big_only,2020-01,2026-06,78,0.1433580255956608,0.09277422286130355,0.05058380273435725,0.1496923076923077,0.17428061059329358,0.7057719819672296,-0.21002525765986724,-0.2892664201632361,0.49141161069873357,0.5897435897435898,1.3069385127121007,-0.035015769230769246,0.10980269230769228,0.8876,1.3888263981667466
recent,Profitability,big_only,2020-01,2026-06,78,0.08603264876107519,0.09277422286130355,-0.006741574100228354,0.09632307692307693,0.1651741151986846,0.4194698578110069,-0.31328053183044424,-0.2892664201632361,-0.09119496119789147,0.5384615384615384,-0.3292644694598687,-0.03221807692307692,0.022676923076923074,0.3568,0.7099315636261343
recent,Momentum,big_only,2020-01,2026-06,78,0.12457727139354069,0.09277422286130355,0.031803048532237144,0.13412307692307696,0.18205408007492738,0.589211284727468,-0.302493049615171,-0.2892664201632361,0.43146817461732423,0.5384615384615384,1.058193377465939,-0.025016153846153858,0.10634115384615382,0.8378,1.1450156337618314
recent,Value+Momentum,big_only,2020-01,2026-06,78,0.13663746639083652,0.09277422286130355,0.04386324352953297,0.1419076923076923,0.1634474698018155,0.7050226659026737,-0.23402585028861156,-0.2892664201632361,0.7776596391730118,0.6025641025641025,2.081411326158488,0.007437499999999992,0.0740476923076923,0.9926,1.2990202039356928
recent,Value+Profitability,big_only,2020-01,2026-06,78,0.11691529405998224,0.09277422286130355,0.0241410711986787,0.12300769230769232,0.15513331299305058,0.6202548537432594,-0.25698862739432027,-0.2892664201632361,0.5577177773201436,0.6025641025641025,1.3360216868931352,-0.014477307692307694,0.04837153846153843,0.8986,1.0517835608723338
recent,Profitability+Momentum,big_only,2020-01,2026-06,78,0.10607094918248783,0.09277422286130355,0.013296726321184282,0.11522307692307693,0.16841154241138764,0.5243128740190257,-0.29558855905353487,-0.2892664201632361,0.2816590251152228,0.5769230769230769,0.8247614680483405,-0.016532692307692314,0.053223269230769234,0.7778,0.9257034461525178
recent,Value+Profitability+Momentum,big_only,2020-01,2026-06,78,0.12049954275235963,0.09277422286130355,0.02772531989105609,0.1267128205128205,0.15838615384784657,0.6309837271549457,-0.260724148416443,-0.2892664201632361,0.8250373860027543,0.6282051282051282,2.2174163658987216,0.008204871794871772,0.043528717948717925,0.9988,1.0949610057563608
recent,V,bm_op_32,2020-01,2026-06,78,0.11367198733300277,0.09277422286130355,0.02089776447169922,0.122475,0.16980358038966478,0.5638121009290885,-0.23094373480130537,-0.2892664201632361,0.24461492977077587,0.5256410256410257,0.5559985492510336,-0.07462471153846154,0.09248576923076922,0.7084,1.0133645738897963
recent,P,bm_op_32,2020-01,2026-06,78,0.07271244560480539,0.09277422286130355,-0.02006177725649816,0.08289615384615383,0.15862234201118985,0.3518145285658522,-0.2813415519693242,-0.2892664201632361,-0.3614179691881132,0.5,-0.8433718279188517,-0.07806865384615384,0.022811923076923073,0.2808,0.5781256390835656
recent,VP,bm_op_32,2020-01,2026-06,78,0.07308551161539034,0.09277422286130355,-0.019688711245913204,0.08892307692307692,0.19072761707755884,0.32469436333605994,-0.2828171792877081,-0.2892664201632361,-0.09981801723290437,0.5,-0.2115887525990677,-0.16244846153846157,0.10047692307692309,0.4664,0.5816964978131125
recent,VM,bm_op_32,2020-01,2026-06,78,0.10547203307746122,0.09277422286130355,0.012697810216157679,0.11409519230769227,0.16421671035154106,0.5316679555449829,-0.2557470720541999,-0.2892664201632361,0.2660385004405585,0.5128205128205128,0.6805144756041744,-0.02990420673076926,0.051185769230769215,0.737,0.9189357770210544
recent,VPM,bm_op_32,2020-01,2026-06,78,0.09482428344342164,0.09277422286130355,0.002050060582118096,0.10369551282051281,0.1601229917431353,0.47968239130148665,-0.2642949656197464,-0.2892664201632361,0.060937068872427294,0.5256410256410257,0.15658150074993638,-0.03955216346153849,0.03503073717948712,0.579,0.8019334210078575
recent,VPM_intersection,bm_op_32,2020-01,2026-06,78,0.08646795367313231,0.09277422286130355,-0.006306269188171232,0.09731923076923077,0.16835410116142738,0.41833608441396425,-0.2601294024261702,-0.2892664201632361,-0.06340792518383338,0.5256410256410257,-0.14530975676372293,-0.06997721153846155,0.051262499999999996,0.478,0.7143914264486022
recent,BV,bm_op_32,2020-01,2026-06,78,0.10661878505194644,0.09277422286130355,0.013844562190642895,0.11639615384615384,0.17174662560831333,0.5213682519520599,-0.22994401846138945,-0.2892664201632361,0.1501686605412364,0.5512820512820513,0.3525018044033382,-0.08920644230769233,0.09238980769230766,0.6546,0.9319115906924045
recent,BP,bm_op_32,2020-01,2026-06,78,0.09164577029938381,0.09277422286130355,-0.001128452561919735,0.0985923076923077,0.14624367517083436,0.4901681764390484,-0.24755789327835143,-0.2892664201632361,-0.04714238616896529,0.47435897435897434,-0.10935063985560155,-0.059762115384615386,0.04289336538461538,0.4826,0.7681995940666189
recent,BVP,bm_op_32,2020-01,2026-06,78,0.06884478263957661,0.09277422286130355,-0.02392944022172694,0.08312307692307692,0.18087265239282685,0.31046296711938814,-0.28906446468743663,-0.2892664201632361,-0.12067736793299579,0.4230769230769231,-0.2693993829271022,-0.18785076923076918,0.1151338461538458,0.4418,0.5415058271320705
recent,BVM,bm_op_32,2020-01,2026-06,78,0.11858353651756603,0.09277422286130355,0.02580931365626249,0.12525961538461539,0.16013549143520714,0.615180727595825,-0.23731505961171617,-0.2892664201632361,0.4947919228600764,0.5512820512820513,1.2517280006964502,-0.01232360576923078,0.05822730769230769,0.9102,1.0717853114239189
recent,BVPM,bm_op_32,2020-01,2026-06,78,0.11016945792559274,0.09277422286130355,0.017395235064289194,0.1163705128205128,0.15168732957877432,0.5906702745181369,-0.24056434153292183,-0.2892664201632361,0.4101838301463054,0.5384615384615384,0.9281219357247819,-0.019575096153846155,0.04649326923076921,0.8146,0.9725603028446275
recent,BVPM_intersection,bm_op_32,2020-01,2026-06,78,0.10148749277349056,0.09277422286130355,0.008713269912187016,0.1086230769230769,0.1528088045050603,0.5360715657811187,-0.2402378161288674,-0.2892664201632361,0.1104523063864649,0.46153846153846156,0.26051572701637804,-0.057028846153846166,0.06572557692307689,0.6088,0.8744212799344835
