Date,M,V,P,VP,BV,BP,BVP,Mom,BMom,VM,VPM,VPM_intersection,BVM,BVPM,BVPM_intersection
1993-03,0.161,0.1806875,0.17033750000000003,0.1443,0.19295,0.183675,0.1764,0.11420000000000001,0.11130000000000001,0.14744375,0.15507500000000002,0.12925,0.152125,0.16264166666666666,0.14385
1993-04,0.16920000000000002,0.2024125,0.1677375,0.16610000000000003,0.201675,0.16144999999999998,0.1628,0.15975,0.1564,0.18108125,0.17663333333333334,0.16292500000000001,0.17903750000000002,0.173175,0.15960000000000002
1993-05,0.0518,0.0890625,0.07957499999999999,0.0587,0.017424999999999996,0.00475,-0.024700000000000003,0.0996,0.055,0.09433125,0.0894125,0.07915,0.036212499999999995,0.025724999999999998,0.015149999999999999
1993-06,-0.039400000000000004,-0.06125,-0.06215,-0.0716,-0.0515,-0.053675,-0.0691,-0.0524,-0.0288,-0.056825,-0.058600000000000006,-0.062,-0.04015,-0.04465833333333333,-0.048949999999999994
1993-07,0.06949999999999999,0.0542125,0.051325,0.059849999999999993,0.08134999999999999,0.07492499999999999,0.09939999999999999,0.0589,0.0821,0.05655625,0.05481250000000001,0.059375,0.08172499999999999,0.07945833333333334,0.09075
1993-08,0.023999999999999997,0.0197375,0.0185625,0.004449999999999999,0.030199999999999998,0.0207,0.016399999999999998,0.02745,0.027999999999999997,0.02359375,0.021916666666666668,0.01595,0.029099999999999997,0.0263,0.022199999999999998
1993-09,-0.049400000000000006,-0.046275,-0.036212499999999995,-0.0415,-0.043449999999999996,-0.039875,-0.037000000000000005,-0.05285,-0.0697,-0.049562499999999995,-0.0451125,-0.047175,-0.056575,-0.05100833333333333,-0.05335
1993-10,-0.0234,-0.049612500000000004,-0.052525,-0.033100000000000004,-0.015,-0.015350000000000003,0.004699999999999999,-0.0505,-0.0084,-0.050056250000000004,-0.05087916666666667,-0.041800000000000004,-0.011699999999999999,-0.012916666666666667,-0.00185
1993-11,-0.15969999999999998,-0.1657125,-0.144225,-0.15115,-0.157075,-0.12769999999999998,-0.1371,-0.18130000000000002,-0.1734,-0.17350625000000003,-0.16374583333333334,-0.166225,-0.16523749999999998,-0.152725,-0.15525
1993-12,0.0223,0.032987499999999996,0.017575,0.0482,0.046299999999999994,0.032975,0.0866,0.03265,0.0317,0.032818749999999994,0.0277375,0.040425,0.03899999999999999,0.036991666666666666,0.059149999999999994
1994-01,0.17120000000000002,0.1985125,0.16955,0.16670000000000001,0.2017,0.16485,0.177,0.18409999999999999,0.1818,0.19130625,0.18405416666666666,0.1754,0.19174999999999998,0.18278333333333333,0.1794
1994-02,0.0409,0.0641375,0.054662499999999996,0.07919999999999999,0.056900000000000006,0.047075000000000006,0.0558,0.06155000000000001,0.0483,0.06284375,0.06011666666666667,0.070375,0.05260000000000001,0.05075833333333334,0.05205
1994-03,-0.0196,0.0174625,-0.0018499999999999983,0.016450000000000006,-0.01285,-0.025449999999999997,-0.021099999999999997,0.001599999999999999,-0.029300000000000003,0.009531249999999998,0.0057374999999999995,0.009025000000000002,-0.021075000000000003,-0.022533333333333336,-0.0252
1994-04,0.0356,0.04655,0.0377625,0.0442,0.032475,0.023675,0.0298,0.03565,0.018799999999999997,0.0411,0.0399875,0.039925,0.025637499999999997,0.02498333333333333,0.0243
1994-05,0.0155,0.029462499999999996,0.0065875,0.04775,0.039575,0.013975,0.0493,0.00375,0.0147,0.016606249999999996,0.013266666666666668,0.025750000000000002,0.0271375,0.022750000000000003,0.032
1994-06,0.0633,0.10612500000000002,0.0814625,0.0937,0.07024999999999999,0.060375,0.0564,0.0925,0.068,0.09931250000000001,0.09336250000000001,0.0931,0.06912499999999999,0.06620833333333333,0.062200000000000005
1994-07,-0.0383,-0.0412625,-0.030462499999999997,-0.03845,-0.050925,-0.033325,-0.0424,-0.040749999999999995,-0.0489,-0.041006249999999994,-0.037491666666666666,-0.039599999999999996,-0.0499125,-0.04438333333333333,-0.045649999999999996
1994-08,0.0008000000000000004,-0.003049999999999997,0.00033749999999999926,0.0114,0.0133,0.015625,0.0233,-0.0069,0.0091,-0.0049749999999999985,-0.003204166666666666,0.0022500000000000003,0.0112,0.012675,0.0162
1994-09,-0.028499999999999998,-0.0327375,-0.0259,-0.0258,-0.024425,-0.015125,-0.0064,-0.03325,-0.026699999999999998,-0.03299375,-0.03062916666666667,-0.029525000000000003,-0.0255625,-0.022083333333333333,-0.01655
1994-10,0.025800000000000003,0.0363625,0.0178,0.04525,0.04435,0.028875,0.06,0.036199999999999996,0.0403,0.03628125,0.030120833333333333,0.040725,0.042325,0.03784166666666667,0.05015
1994-11,-0.0618,-0.06438749999999999,-0.0649125,-0.055650000000000005,-0.055,-0.05437500000000001,-0.0489,-0.07235,-0.0654,-0.06836874999999999,-0.06721666666666666,-0.064,-0.060200000000000004,-0.058258333333333336,-0.05715
1994-12,0.0205,0.022612499999999997,0.016975,0.0255,0.0164,0.016125,0.0253,0.022650000000000003,0.017,0.02263125,0.020745833333333335,0.024075,0.0167,0.016508333333333333,0.021150000000000002
1995-01,-0.0643,-0.0774625,-0.047787500000000004,-0.0753,-0.086425,-0.08045000000000001,-0.10210000000000001,-0.09575,-0.1,-0.08660625,-0.07366666666666667,-0.085525,-0.0932125,-0.08895833333333332,-0.10105
1995-02,-0.05210000000000001,-0.0470375,-0.0515875,-0.0314,-0.045700000000000005,-0.034225,-0.0196,-0.04575,-0.049400000000000006,-0.04639375,-0.048125,-0.038575,-0.04755000000000001,-0.04310833333333333,-0.0345
1995-03,0.09059999999999999,0.088675,0.0887125,0.1051,0.09899999999999999,0.11665,0.1105,0.06939999999999999,0.08349999999999999,0.0790375,0.0822625,0.08725,0.09125,0.09971666666666668,0.097
1995-04,0.0412,0.019949999999999996,0.0192625,0.01455,0.020949999999999996,0.027025,0.0172,0.0351,0.0562,0.027524999999999997,0.024770833333333336,0.024825,0.038575,0.034725,0.036699999999999997
1995-05,-0.0625,-0.08003749999999998,-0.06737499999999999,-0.06935,-0.076525,-0.055625,-0.0559,-0.060950000000000004,-0.0565,-0.07049375,-0.06945416666666666,-0.06515,-0.0665125,-0.06288333333333333,-0.0562
1995-06,-0.0413,-0.03955,-0.027975,-0.03105,-0.03005,-0.012825000000000001,-0.0262,-0.037,-0.0282,-0.038275,-0.03484166666666667,-0.034025,-0.029124999999999998,-0.023691666666666666,-0.027200000000000002
1995-07,0.0635,0.0486625,0.03885,0.05015,0.063625,0.041825,0.0682,0.026949999999999998,0.0479,0.03780625,0.03815416666666666,0.03855,0.0557625,0.051116666666666664,0.05805
1995-08,-0.0261,-0.017025,-0.0161875,-0.013200000000000002,-0.019325000000000002,-0.011349999999999999,0.0025,-0.03835,-0.0269,-0.0276875,-0.023854166666666666,-0.025775000000000003,-0.0231125,-0.019191666666666666,-0.0122
1995-09,-0.0117,-0.036925000000000006,-0.0064375000000000005,-0.0242,-0.032725000000000004,0.0026999999999999993,-0.0187,-0.0126,0.001,-0.024762500000000003,-0.01865416666666667,-0.0184,-0.0158625,-0.009675000000000001,-0.00885
1995-10,-0.038500000000000006,-0.041325,-0.0379375,-0.05,-0.04945,-0.0328,-0.052300000000000006,-0.020999999999999998,-0.0351,-0.0311625,-0.03342083333333334,-0.035500000000000004,-0.042275,-0.03911666666666667,-0.0437
1995-11,0.0451,0.05048749999999999,0.018699999999999998,0.0213,0.038375,0.016225,0.0255,0.03555,0.0336,0.043018749999999994,0.03491249999999999,0.028425,0.0359875,0.0294,0.02955
1995-12,0.0484,0.08118749999999998,0.046537499999999996,0.06265,0.06825,0.037,0.0759,0.02765,0.0271,0.05441874999999999,0.05179166666666666,0.045149999999999996,0.047675,0.04411666666666667,0.0515
1996-01,-0.0124,0.009837500000000002,0.001925000000000001,0.007000000000000001,-0.00047500000000000016,-0.007749999999999999,-0.0042,-0.011,-0.0236,-0.0005812499999999984,0.00025416666666666816,-0.001999999999999999,-0.0120375,-0.010608333333333332,-0.0139
1996-02,-0.014499999999999999,-0.016237500000000002,-0.0097625,-0.01145,-0.017325,-0.0085,-0.0199,-0.0268,-0.017,-0.021518750000000003,-0.0176,-0.019125,-0.0171625,-0.014275000000000001,-0.01845
1996-03,0.029900000000000003,0.0178,0.010974999999999999,-0.0005000000000000004,0.027549999999999998,0.012950000000000001,0.0095,0.02525,0.031400000000000004,0.021525000000000002,0.018008333333333335,0.012375,0.029475,0.023966666666666667,0.020450000000000003
1996-04,0.06839999999999999,0.1016875,0.0923875,0.1109,0.08072499999999999,0.06997500000000001,0.0779,0.08009999999999999,0.056799999999999996,0.09089375,0.09139166666666666,0.0955,0.06876249999999999,0.06916666666666667,0.06735
1996-05,-0.0449,-0.0355375,-0.0379875,-0.04865,-0.044575000000000004,-0.0494,-0.058499999999999996,-0.04475,-0.049400000000000006,-0.04014375,-0.039425,-0.0467,-0.0469875,-0.04779166666666667,-0.05395
1996-06,0.0037,0.000962499999999999,0.0048125,0.00745,0.008324999999999999,0.0074,0.0087,-0.00255,0.0098,-0.0007937500000000006,0.0010749999999999996,0.00245,0.0090625,0.008508333333333333,0.00925
1996-07,-0.04719999999999999,-0.0493625,-0.037125,-0.044899999999999995,-0.053425,-0.04035,-0.048499999999999995,-0.07325,-0.056299999999999996,-0.06130624999999999,-0.053245833333333326,-0.059074999999999996,-0.054862499999999995,-0.05002499999999999,-0.052399999999999995
1996-08,-0.0431,-0.040625,-0.0430125,-0.03065,-0.04415,-0.043075,-0.0378,-0.03705,-0.046900000000000004,-0.0388375,-0.04022916666666667,-0.03385,-0.045525,-0.04470833333333333,-0.04235
1996-09,0.0288,0.009000000000000001,0.012725,0.020900000000000002,0.032375,0.044225,0.0582,0.00895,0.036699999999999997,0.008975,0.010225,0.014925,0.0345375,0.037766666666666664,0.04745
1996-10,-0.06860000000000001,-0.06325,-0.0638125,-0.06145,-0.06675,-0.06952499999999999,-0.071,-0.059649999999999995,-0.0677,-0.06145,-0.0622375,-0.06054999999999999,-0.06722500000000001,-0.06799166666666666,-0.06935
1996-11,0.0063,-0.016262499999999996,-0.007474999999999998,-0.01145,-0.003049999999999999,0.018225,-0.0011,-0.004050000000000005,0.037599999999999995,-0.01015625,-0.0092625,-0.0077500000000000025,0.017275,0.017591666666666665,0.01825
1996-12,-0.0706,-0.0838125,-0.0643875,-0.07325,-0.06747500000000001,-0.039025,-0.0633,-0.07314999999999999,-0.0364,-0.07848125,-0.07378333333333333,-0.07319999999999999,-0.051937500000000004,-0.04763333333333334,-0.04985
1997-01,-0.10729999999999999,-0.099875,-0.08258750000000001,-0.06675,-0.088275,-0.05842499999999999,-0.029300000000000003,-0.0897,-0.07769999999999999,-0.0947875,-0.09072083333333335,-0.078225,-0.08298749999999999,-0.07479999999999999,-0.0535
1997-02,0.0185,-0.0060374999999999995,-0.0112,-0.0354,-0.0020999999999999994,0.003550000000000001,-0.0353,0.0021499999999999974,0.020499999999999997,-0.001943750000000001,-0.005029166666666667,-0.016625,0.0092,0.007316666666666666,-0.0074
1997-03,-0.036699999999999997,-0.03914999999999999,-0.037287499999999994,-0.010750000000000001,-0.020725,-0.00935,0.0149,-0.03725,-0.0144,-0.0382,-0.03789583333333333,-0.024,-0.0175625,-0.014825,0.0002500000000000002
1997-04,0.019200000000000002,-0.019762500000000002,-0.006024999999999999,-0.0227,0.0027749999999999993,0.0192,-0.002,0.01585,0.056799999999999996,-0.0019562500000000014,-0.0033125000000000008,-0.003425000000000001,0.029787499999999998,0.02625833333333333,0.027399999999999997
1997-05,0.1354,0.13968750000000002,0.142775,0.1317,0.13375,0.137625,0.1444,0.13395,0.1324,0.13681875000000002,0.1388041666666667,0.13282500000000003,0.133075,0.13459166666666667,0.1384
1997-06,0.058100000000000006,0.0435375,0.0453,0.0552,0.059300000000000005,0.052875000000000005,0.0782,0.04035,0.041100000000000005,0.04194375,0.043062500000000004,0.047775,0.05020000000000001,0.051091666666666674,0.05965000000000001
1997-07,-0.040100000000000004,-0.08798750000000001,-0.06709999999999999,-0.1055,-0.05795,-0.034949999999999995,-0.10279999999999999,-0.006900000000000003,0.0365,-0.04744375000000001,-0.05399583333333333,-0.0562,-0.010725000000000002,-0.0188,-0.03315
1997-08,-0.0942,-0.10001249999999999,-0.10494999999999999,-0.0979,-0.10049999999999998,-0.10849999999999999,-0.10619999999999999,-0.10269999999999999,-0.11199999999999999,-0.10135624999999998,-0.10255416666666665,-0.1003,-0.10624999999999998,-0.10699999999999998,-0.10909999999999999
1997-09,-0.0252,-0.09262499999999999,-0.0707,-0.0801,-0.06095,-0.0296,-0.0698,-0.026249999999999996,0.0368,-0.05943749999999999,-0.06319166666666666,-0.053175,-0.012074999999999999,-0.017916666666666664,-0.0165
1997-10,-0.07650000000000001,-0.028675,-0.0331125,-0.03245,-0.05135,-0.057025,-0.0421,-0.0542,-0.0719,-0.0414375,-0.038662499999999995,-0.043325,-0.061625,-0.060091666666666675,-0.057
1997-11,-0.07959999999999999,-0.16416250000000002,-0.12363750000000001,-0.15855000000000002,-0.151425,-0.08725000000000001,-0.16870000000000002,-0.0852,-0.0383,-0.12468125000000001,-0.12433333333333335,-0.12187500000000001,-0.0948625,-0.092325,-0.10350000000000001
1997-12,-0.0764,-0.11848750000000001,-0.1109125,-0.10605,-0.10502500000000001,-0.085525,-0.1017,-0.05605,-0.0262,-0.08726875,-0.09515,-0.08105000000000001,-0.0656125,-0.07225,-0.06395
1998-01,0.10980000000000001,0.1959125,0.157575,0.15395,0.15510000000000002,0.110675,0.12960000000000002,0.08285000000000001,0.0407,0.13938125,0.1454458333333333,0.1184,0.09790000000000001,0.10215833333333334,0.08515
1998-02,0.0121,0.042762499999999995,0.026300000000000004,0.02255,0.02335,0.008799999999999999,0.004699999999999999,-0.00020000000000000052,-0.0143,0.021281249999999998,0.022954166666666664,0.011175000000000001,0.0045249999999999995,0.0059499999999999996,-0.0048000000000000004
1998-03,-0.0653,-0.0628625,-0.06760000000000001,-0.0552,-0.050699999999999995,-0.063,-0.0727,-0.06090000000000001,-0.0449,-0.061881250000000006,-0.06378750000000001,-0.058050000000000004,-0.047799999999999995,-0.052866666666666666,-0.058800000000000005
1998-04,-0.0186,-0.060075,-0.038900000000000004,-0.0971,-0.061575000000000005,-0.028200000000000003,-0.1247,-0.004999999999999999,0.0019,-0.032537500000000004,-0.03465833333333334,-0.051050000000000005,-0.029837500000000003,-0.02929166666666667,-0.0614
1998-05,-0.045,-0.0351625,-0.0373,-0.0325,-0.0295,-0.03585,-0.0383,-0.0407,-0.0395,-0.03793125,-0.037720833333333335,-0.0366,-0.0345,-0.03495,-0.038900000000000004
1998-06,0.0072,0.0050125,0.0092875,0.01725,0.013075,0.008675,0.0344,0.0063,0.0077,0.00565625,0.006866666666666667,0.011775,0.010387500000000001,0.009816666666666666,0.02105
1998-07,-0.012299999999999998,-0.026975,-0.010125,-0.02055,-0.029474999999999998,-0.0023499999999999997,-0.0055000000000000005,-0.0028999999999999994,0.0055000000000000005,-0.0149375,-0.013333333333333334,-0.011725,-0.011987499999999998,-0.008775,0.0
1998-08,-0.0883,-0.1023625,-0.0836125,-0.0993,-0.109775,-0.093625,-0.1336,-0.06085,-0.0645,-0.08160624999999999,-0.082275,-0.08007500000000001,-0.0871375,-0.0893,-0.09905
1998-09,-0.0345,-0.07819999999999999,-0.0580875,-0.08940000000000001,-0.08020000000000001,-0.0659,-0.132,-0.03695,-0.0176,-0.057574999999999994,-0.05774583333333333,-0.06317500000000001,-0.048900000000000006,-0.05456666666666667,-0.0748
1998-10,0.16440000000000002,0.16561250000000002,0.1424,0.1079,0.20132499999999998,0.150125,0.1027,0.14165,0.14,0.15363125,0.1498875,0.124775,0.1706625,0.16381666666666667,0.12135000000000001
1998-11,0.0394,0.07067499999999999,0.053987499999999994,0.10099999999999999,0.061474999999999995,0.054799999999999995,0.13419999999999999,0.01495,-0.003,0.042812499999999996,0.04653749999999999,0.057975,0.029237499999999996,0.03775833333333333,0.06559999999999999
1998-12,0.031599999999999996,0.011987500000000002,0.0379,0.0296,0.022325,0.037,0.0276,0.06420000000000001,0.0833,0.03809375,0.03802916666666667,0.046900000000000004,0.0528125,0.04754166666666667,0.05545
1999-01,0.0114,0.010225000000000001,0.009487500000000001,0.023150000000000004,0.036175,0.022350000000000002,0.0791,0.01935,0.0021,0.0147875,0.013020833333333334,0.02125,0.019137499999999998,0.02020833333333333,0.040600000000000004
1999-02,-0.022500000000000003,-0.0225125,-0.0078375,-0.018,-0.0332,-0.0195,-0.0351,-0.0018499999999999992,-0.0282,-0.012181250000000001,-0.010733333333333333,-0.009925,-0.030699999999999998,-0.026966666666666667,-0.03165
1999-03,0.1404,0.1649375,0.1291375,0.11379999999999998,0.16217499999999999,0.122025,0.09519999999999999,0.1336,0.1243,0.14926875,0.14255833333333331,0.12369999999999999,0.1432375,0.13616666666666666,0.10974999999999999
1999-04,0.0504,0.1126,0.0884875,0.08274999999999999,0.081025,0.06865,0.066,0.07125,0.0571,0.091925,0.09077916666666667,0.07699999999999999,0.0690625,0.068925,0.06155
1999-05,-0.049800000000000004,-0.0529875,-0.036675,-0.014700000000000001,-0.05075,-0.035774999999999994,-0.015700000000000002,-0.0651,-0.054000000000000006,-0.059043750000000006,-0.05158750000000001,-0.039900000000000005,-0.052375000000000005,-0.04684166666666667,-0.034850000000000006
1999-06,0.1087,0.1279625,0.14195000000000002,0.14255,0.113225,0.09235,0.1058,0.19995,0.1591,0.16395625,0.15662083333333332,0.17125,0.1361625,0.12155833333333332,0.13245
1999-07,0.10319999999999999,0.0981375,0.10693749999999999,0.1187,0.10250000000000001,0.13445000000000001,0.1481,0.12015,0.1457,0.10914375000000001,0.10840833333333333,0.119425,0.1241,0.12755000000000002,0.1469
1999-08,0.0319,0.0383375,0.030937500000000003,0.0289,0.047725,0.016774999999999998,0.011000000000000001,0.08505000000000001,0.10550000000000001,0.061693750000000006,0.05144166666666667,0.056975000000000005,0.0766125,0.05666666666666667,0.05825
1999-09,0.0721,0.033162500000000004,0.048,0.014499999999999999,0.063325,0.064525,0.0218,0.0943,0.1121,0.06373125,0.0584875,0.0544,0.0877125,0.07998333333333334,0.06695000000000001
1999-10,0.066,-0.008825000000000003,0.0135125,-0.038400000000000004,0.017674999999999996,0.039150000000000004,-0.0332,0.05815,0.0984,0.024662499999999997,0.02094583333333333,0.009874999999999998,0.0580375,0.051741666666666665,0.032600000000000004
1999-11,0.07600000000000001,-0.048425,-0.011837499999999999,-0.0902,-0.060475,0.00845,-0.1699,0.1139,0.20850000000000002,0.0327375,0.017879166666666665,0.01185,0.07401250000000001,0.05215833333333334,0.01930000000000001
1999-12,0.0405,-0.0776,-0.027937500000000004,-0.1447,-0.06255,0.024524999999999998,-0.12560000000000002,0.018049999999999997,0.09609999999999999,-0.029775000000000003,-0.029162500000000004,-0.06332499999999999,0.016774999999999998,0.01935833333333333,-0.014750000000000013
2000-01,-0.0495,0.014975,0.001987500000000003,0.07995000000000001,0.026650000000000004,0.0030000000000000027,0.1315,-0.05745,-0.1023,-0.0212375,-0.013495833333333332,0.011250000000000003,-0.037825,-0.024216666666666664,0.014600000000000002
2000-02,-0.0129,-0.0636625,-0.013312499999999996,-0.10565,-0.09475,-0.0019749999999999976,-0.14859999999999998,0.0588,0.0499,-0.0024312499999999994,-0.00605833333333333,-0.023424999999999998,-0.022425,-0.015608333333333335,-0.04934999999999999
2000-03,0.0657,0.09820000000000001,0.0814875,0.0998,0.09317500000000001,0.0759,0.12890000000000001,0.0022000000000000006,-0.0325,0.05020000000000001,0.06062916666666667,0.051000000000000004,0.030337500000000003,0.045525,0.04820000000000001
2000-04,-0.08629999999999999,-0.08181250000000001,-0.073275,-0.04315,-0.042225,-0.045075000000000004,0.018500000000000003,-0.12160000000000001,-0.1155,-0.10170625000000001,-0.09222916666666668,-0.082375,-0.0788625,-0.06760000000000001,-0.0485
